USGS_site,datetime,q,no3_mg_per_l,no3_gse,total_p_mg_per_l,total_p_gse,ssc_mg_per_l,ssc_gse
03346500,2016-04-01,7150.00,2.25,1.18,0.46,1.34,837.67,1.50
03346500,2016-04-02,7980.00,2.41,1.17,0.52,1.35,941.15,1.53
03346500,2016-04-03,5880.00,2.80,1.14,0.41,1.33,604.06,1.51
03346500,2016-04-04,4540.00,5.25,1.08,0.32,1.33,336.57,1.52
03346500,2016-04-05,4330.00,7.72,1.05,0.28,1.34,272.64,1.52
03346500,2016-04-06,4090.00,8.17,1.05,0.26,1.32,230.56,1.54
03346500,2016-04-07,3720.00,8.07,1.05,0.22,1.31,160.08,1.54
03346500,2016-04-08,3160.00,7.55,1.05,0.18,1.37,108.69,1.52
03346500,2016-04-09,2570.00,6.93,1.06,0.15,1.33,78.07,1.51
03346500,2016-04-10,2330.00,6.52,1.06,0.14,1.35,61.29,1.49
03346500,2016-04-11,4420.00,4.83,1.08,0.31,1.34,321.58,1.50
03346500,2016-04-12,9910.00,2.75,1.15,0.45,1.33,810.37,1.53
03346500,2016-04-13,10900.00,2.27,1.17,0.42,1.34,644.17,1.53
03346500,2016-04-14,11300.00,2.83,1.13,0.34,1.33,461.83,1.52
03346500,2016-04-15,10700.00,3.42,1.12,0.29,1.32,330.08,1.53
03346500,2016-04-16,6710.00,4.57,1.09,0.29,1.34,273.95,1.54
03346500,2016-04-17,4230.00,5.29,1.07,0.27,1.33,269.95,1.57
03346500,2016-04-18,2990.00,6.25,1.06,0.23,1.34,168.13,1.53
03346500,2016-04-19,2280.00,6.10,1.07,0.19,1.33,121.29,1.50
03346500,2016-04-20,1890.00,5.84,1.07,0.17,1.34,95.49,1.55
03346500,2016-04-21,1910.00,5.36,1.07,0.21,1.34,149.86,1.50
03346500,2016-04-22,5080.00,3.38,1.12,0.41,1.32,600.13,1.51
03346500,2016-04-23,4850.00,2.82,1.14,0.32,1.34,343.04,1.53
03346500,2016-04-24,3230.00,3.49,1.11,0.26,1.33,240.11,1.52
03346500,2016-04-25,2620.00,4.63,1.09,0.25,1.33,206.79,1.52
03346500,2016-04-26,2240.00,5.46,1.07,0.23,1.32,175.98,1.52
03346500,2016-04-27,3230.00,4.87,1.08,0.34,1.35,356.88,1.51
03346500,2016-04-28,5440.00,3.81,1.11,0.42,1.34,597.46,1.52
03346500,2016-04-29,6490.00,3.39,1.12,0.53,1.33,985.44,1.53
03346500,2016-04-30,7620.00,3.48,1.12,0.55,1.33,1059.36,1.54
03346500,2016-05-01,6830.00,3.78,1.11,0.36,1.34,438.99,1.53
03346500,2016-05-02,7280.00,4.79,1.08,0.38,1.35,499.80,1.51
03346500,2016-05-03,6070.00,6.27,1.06,0.32,1.34,369.47,1.55
03346500,2016-05-04,4710.00,5.81,1.94,0.27,1.33,257.45,1.51
03346500,2016-05-05,4240.00,5.49,1.94,0.27,1.34,269.28,1.49
03346500,2016-05-06,3650.00,9.10,1.05,0.27,1.35,208.14,1.50
03346500,2016-05-07,3040.00,9.00,1.05,0.22,1.33,156.65,1.51
03346500,2016-05-08,2690.00,8.17,1.05,0.24,1.35,184.78,1.52
03346500,2016-05-09,2460.00,7.36,1.05,0.23,1.34,164.58,1.52
03346500,2016-05-10,2080.00,6.43,1.06,0.23,1.33,168.74,1.50
03346500,2016-05-11,2230.00,5.85,1.07,0.28,1.34,228.34,1.51
03346500,2016-05-12,4720.00,3.83,1.10,0.38,1.33,495.59,1.52
03346500,2016-05-13,4830.00,3.53,1.11,0.37,1.34,476.52,1.51
03346500,2016-05-14,2660.00,3.86,1.10,0.34,1.33,386.09,1.52
03346500,2016-05-15,2450.00,6.07,1.07,0.24,1.32,169.74,1.53
03346500,2016-05-16,2480.00,7.96,1.05,0.23,1.34,157.58,1.52
03346500,2016-05-17,2230.00,7.97,1.05,0.23,1.34,157.73,1.51
03346500,2016-05-18,1980.00,7.89,1.05,0.20,1.34,119.45,1.53
03346500,2016-05-19,1750.00,7.70,1.05,0.18,1.33,95.99,1.50
03346500,2016-05-20,1550.00,7.24,1.06,0.18,1.33,89.08,1.51
03346500,2016-05-21,1470.00,6.27,1.06,0.17,1.32,88.33,1.52
03346500,2016-05-22,1300.00,6.29,1.06,0.16,1.33,75.24,1.52
03346500,2016-05-23,1200.00,6.14,1.06,0.15,1.35,68.35,1.52
03346500,2016-05-24,1110.00,5.47,1.00,0.13,1.00,67.00,1.00
03346500,2016-05-25,1030.00,5.16,1.08,0.15,1.35,67.26,1.55
03346500,2016-05-26,1040.00,4.66,1.08,0.21,1.35,129.25,1.54
03346500,2016-05-27,1050.00,4.49,1.09,0.19,1.36,114.58,1.51
03346500,2016-05-28,972.00,4.49,1.09,0.16,1.32,74.07,1.51
03346500,2016-05-29,1040.00,4.29,1.09,0.17,1.33,84.71,1.50
03346500,2016-05-30,980.00,4.09,1.09,0.17,1.49,91.61,1.53
03346500,2016-05-31,934.00,3.95,1.10,0.19,1.35,98.16,1.51
03346500,2016-06-01,868.00,3.96,1.10,0.18,1.32,101.91,1.51
03346500,2016-06-02,900.00,3.80,1.10,0.21,1.43,120.47,1.51
03346500,2016-06-03,1080.00,3.49,1.11,0.27,1.35,215.23,1.55
03346500,2016-06-04,845.00,3.48,1.11,0.23,1.31,156.90,1.54
03346500,2016-06-05,2240.00,1.82,1.23,0.42,1.32,537.30,1.55
03346500,2016-06-06,1710.00,0.93,1.41,0.35,1.38,396.32,1.53
03346500,2016-06-07,1470.00,4.19,1.09,0.22,1.53,154.23,2.10
03346500,2016-06-08,1800.00,6.10,1.07,0.24,1.58,164.38,2.10
03346500,2016-06-09,1840.00,8.41,1.05,0.28,1.32,193.12,1.52
03346500,2016-06-10,1570.00,12.24,1.04,0.26,1.38,171.43,1.53
03346500,2016-06-11,1250.00,11.40,1.04,0.26,1.37,146.46,1.54
03346500,2016-06-12,1040.00,10.47,1.04,0.22,1.35,109.98,1.53
03346500,2016-06-13,929.00,9.91,1.04,0.19,1.36,81.53,1.54
03346500,2016-06-14,937.00,8.50,1.05,0.24,1.36,140.53,1.52
03346500,2016-06-15,987.00,7.07,1.06,0.27,1.34,178.59,1.55
03346500,2016-06-16,1590.00,6.08,1.00,0.38,1.00,292.00,1.00
03346500,2016-06-17,1130.00,4.08,1.10,0.34,1.34,288.13,1.51
03346500,2016-06-18,1190.00,5.22,1.08,0.26,1.32,165.37,1.49
03346500,2016-06-19,1420.00,7.48,1.05,0.27,1.33,160.46,1.53
03346500,2016-06-20,1320.00,8.56,1.05,0.28,1.35,166.39,1.54
03346500,2016-06-21,1100.00,9.02,1.05,0.25,1.35,138.03,1.54
03346500,2016-06-22,918.00,8.96,1.05,0.22,1.38,100.95,1.54
03346500,2016-06-23,794.00,8.45,1.05,0.19,1.34,81.55,1.54
03346500,2016-06-24,721.00,7.60,1.05,0.20,1.36,80.43,1.51
03346500,2016-06-25,670.00,6.74,1.06,0.19,1.34,82.93,1.56
03346500,2016-06-26,670.00,6.02,1.07,0.20,1.37,82.09,1.53
03346500,2016-06-27,932.00,5.18,1.08,0.28,1.36,175.68,1.51
03346500,2016-06-28,1190.00,6.00,1.07,0.26,1.33,146.94,1.55
03346500,2016-06-29,1120.00,4.82,1.08,0.27,1.32,160.69,1.53
03346500,2016-06-30,792.00,4.23,1.09,0.23,1.33,123.36,1.52
03346500,2016-07-01,659.00,4.24,1.09,0.18,1.52,82.80,2.14
03346500,2016-07-02,605.00,3.91,1.10,0.18,1.51,77.98,2.10
03346500,2016-07-03,671.00,3.00,1.13,0.19,1.53,89.84,2.24
03346500,2016-07-04,2240.00,2.35,1.18,0.28,1.51,223.92,2.15
03346500,2016-07-05,5400.00,0.89,1.38,0.52,1.35,719.14,1.51
03346500,2016-07-06,3470.00,3.23,1.00,0.41,1.00,279.00,1.00
03346500,2016-07-07,2700.00,4.25,1.09,0.30,1.53,210.07,2.10
03346500,2016-07-08,4570.00,2.93,1.14,0.37,1.54,337.26,2.12
03346500,2016-07-09,2010.00,2.88,1.14,0.27,1.52,200.55,2.14
03346500,2016-07-10,1060.00,1.62,1.26,0.25,1.50,137.04,2.15
03346500,2016-07-11,869.00,1.60,1.27,0.24,1.50,137.38,2.23
03346500,2016-07-12,755.00,1.58,1.29,0.24,1.51,107.13,2.21
03346500,2016-07-13,657.00,1.08,1.40,0.18,1.50,112.82,2.14
03346500,2016-07-14,689.00,0.78,1.45,0.18,1.53,129.71,2.13
03346500,2016-07-15,1510.00,1.49,1.29,0.20,1.58,174.64,2.08
03346500,2016-07-16,1070.00,0.93,1.43,0.24,1.47,151.85,2.11
03346500,2016-07-17,682.00,0.70,1.50,0.24,1.51,135.92,2.14
03346500,2016-07-18,579.00,0.58,1.53,0.23,1.52,132.77,2.09
03346500,2016-07-19,1580.00,0.63,1.50,0.28,1.56,260.32,2.14
03346500,2016-07-20,1740.00,0.88,1.44,0.29,1.49,222.89,2.01
03346500,2016-07-21,1260.00,0.68,1.50,0.28,1.50,206.61,2.14
03346500,2016-07-22,862.00,0.58,1.54,0.28,1.53,184.39,2.19
03346500,2016-07-23,1350.00,0.57,1.51,0.33,1.54,253.50,2.17
03346500,2016-07-24,905.00,0.54,1.52,0.31,1.53,188.99,2.13
03346500,2016-07-25,770.00,0.50,1.53,0.31,1.54,229.22,2.36
03346500,2016-07-26,750.00,0.51,1.53,0.28,1.51,189.47,2.17
03346500,2016-07-27,2210.00,0.74,1.47,0.31,1.50,284.97,2.19
03346500,2016-07-28,3450.00,0.66,1.48,0.33,1.60,405.99,2.13
03346500,2016-07-29,1360.00,0.50,1.53,0.37,1.58,419.52,2.20
03346500,2016-07-30,891.00,0.50,1.53,0.31,1.57,210.80,2.22
03346500,2016-07-31,761.00,0.52,1.55,0.28,1.51,170.49,2.08
03346500,2016-08-01,867.00,0.61,1.54,0.26,1.49,157.77,2.05
03346500,2016-08-02,960.00,1.14,1.37,0.25,1.50,145.45,2.13
03346500,2016-08-03,694.00,0.53,1.54,0.25,1.56,180.00,2.28
03346500,2016-08-04,571.00,0.51,1.54,0.24,1.54,137.57,2.10
03346500,2016-08-05,498.00,0.78,1.49,0.22,1.54,92.35,2.14
03346500,2016-08-06,444.00,1.20,2.01,0.21,1.56,95.16,2.16
03346500,2016-08-07,402.00,0.45,1.59,0.22,1.54,130.35,2.12
03346500,2016-08-08,372.00,0.44,1.59,0.22,1.57,158.57,2.23
03346500,2016-08-09,346.00,0.43,1.59,0.22,1.54,134.33,2.13
03346500,2016-08-10,324.00,0.42,1.59,0.23,1.65,170.89,2.21
03346500,2016-08-11,306.00,0.42,1.60,0.22,1.61,160.99,2.44
03346500,2016-08-12,292.00,0.41,1.59,0.22,1.59,157.57,2.23
03346500,2016-08-13,293.00,0.41,1.60,0.22,1.58,162.68,2.33
03346500,2016-08-14,887.00,0.53,1.55,0.27,1.54,180.00,2.12
03346500,2016-08-15,3140.00,0.48,1.00,0.41,1.00,357.00,1.00
03346500,2016-08-16,8240.00,1.12,1.36,0.55,1.54,639.78,2.23
03346500,2016-08-17,9520.00,0.67,1.47,0.60,1.58,860.82,2.24
03346500,2016-08-18,9410.00,0.24,1.00,0.40,1.00,280.00,1.00
03346500,2016-08-19,7460.00,1.88,2.00,0.58,1.56,625.41,2.25
03346500,2016-08-20,2890.00,1.31,1.34,0.38,1.65,273.20,2.08
03346500,2016-08-21,1460.00,0.81,1.49,0.31,1.56,190.30,2.09
03346500,2016-08-22,1010.00,0.57,1.56,0.29,1.52,182.70,2.20
03346500,2016-08-23,779.00,0.53,1.56,0.26,1.52,134.37,2.13
03346500,2016-08-24,656.00,0.51,1.60,0.25,1.54,133.83,2.11
03346500,2016-08-25,593.00,0.48,1.58,0.25,1.54,141.60,2.14
03346500,2016-08-26,543.00,0.45,1.59,0.26,1.53,131.53,2.05
03346500,2016-08-27,630.00,0.43,1.60,0.30,1.58,178.10,2.10
03346500,2016-08-28,537.00,0.45,1.59,0.26,1.54,130.88,2.08
03346500,2016-08-29,636.00,0.48,1.62,0.27,1.55,137.89,2.11
03346500,2016-08-30,680.00,0.44,1.60,0.27,1.58,171.38,2.15
03346500,2016-08-31,541.00,0.49,1.60,0.25,1.56,120.37,2.09
03346500,2016-09-01,501.00,0.54,1.61,0.23,1.52,108.25,2.14
03346500,2016-09-02,543.00,0.44,1.63,0.26,1.53,130.83,2.15
03346500,2016-09-03,470.00,0.51,1.61,0.24,1.53,94.19,2.09
03346500,2016-09-04,409.00,0.48,1.62,0.22,1.52,88.03,2.05
03346500,2016-09-05,369.00,0.39,1.63,0.25,1.56,153.64,2.19
03346500,2016-09-06,340.00,0.38,1.64,0.25,1.55,165.94,2.18
03346500,2016-09-07,315.00,0.38,1.64,0.24,1.59,157.84,2.30
03346500,2016-09-08,303.00,0.38,1.64,0.23,1.57,157.13,2.20
03346500,2016-09-09,290.00,0.38,1.66,0.23,1.57,153.53,2.21
03346500,2016-09-10,280.00,0.38,1.63,0.23,1.60,140.96,2.33
03346500,2016-09-11,276.00,0.37,1.64,0.24,1.62,138.05,2.18
03346500,2016-09-12,386.00,0.39,1.64,0.26,1.58,192.84,2.26
03346500,2016-09-13,464.00,0.39,1.63,0.27,1.60,200.72,2.17
03346500,2016-09-14,349.00,0.38,1.63,0.25,1.62,178.96,2.27
03346500,2016-09-15,305.00,0.38,1.66,0.24,1.57,153.19,2.24
03346500,2016-09-16,448.00,0.39,1.63,0.27,1.61,203.58,2.24
03346500,2016-09-17,1550.00,0.61,1.54,0.35,1.57,192.46,2.07
03346500,2016-09-18,4450.00,0.86,1.47,0.50,1.58,385.43,2.14
03346500,2016-09-19,2530.00,0.71,1.54,0.41,1.54,262.66,2.17
03346500,2016-09-20,921.00,0.09,1.00,0.32,1.00,76.00,1.00
03346500,2016-09-21,551.00,0.69,1.56,0.25,1.32,80.58,1.51
03346500,2016-09-22,428.00,0.64,1.55,0.22,1.36,66.22,1.51
03346500,2016-09-23,379.00,0.62,1.57,0.21,1.35,56.55,1.51
03346500,2016-09-24,331.00,0.54,1.60,0.19,1.35,50.95,1.50
03346500,2016-09-25,282.00,0.46,1.60,0.19,1.33,47.86,1.53
03346500,2016-09-26,261.00,0.40,1.62,0.17,1.33,49.44,1.54
03346500,2016-09-27,239.00,0.38,1.60,0.14,1.42,44.87,1.65
03346500,2016-09-28,220.00,0.38,1.63,0.14,1.42,42.57,1.62
03346500,2016-09-29,213.00,0.38,1.61,0.14,1.41,42.29,1.62
03346500,2016-09-30,208.00,0.38,1.63,0.13,1.40,38.41,1.62
03346500,2016-10-01,212.00,0.39,1.62,0.13,1.41,39.37,1.61
03346500,2016-10-02,277.00,0.40,1.59,0.14,1.43,43.12,1.64
03346500,2016-10-03,225.00,0.38,1.62,0.14,1.39,43.10,1.63
03346500,2016-10-04,217.00,0.37,1.62,0.15,1.39,48.88,1.61
03346500,2016-10-05,212.00,0.37,1.62,0.15,1.41,48.82,1.59
03346500,2016-10-06,201.00,0.37,1.61,0.14,1.41,42.94,1.63
03346500,2016-10-07,224.00,0.38,1.60,0.14,1.40,41.36,1.65
03346500,2016-10-08,238.00,0.38,1.59,0.14,1.41,44.12,1.63
03346500,2016-10-09,228.00,0.40,1.60,0.12,1.39,30.29,1.63
03346500,2016-10-10,214.00,0.40,1.57,0.11,1.41,26.09,1.61
03346500,2016-10-11,205.00,0.40,1.60,0.12,1.42,30.86,1.62
03346500,2016-10-12,192.00,0.38,1.61,0.12,1.44,33.80,1.65
03346500,2016-10-13,186.00,0.37,1.63,0.13,1.43,39.67,1.62
03346500,2016-10-14,182.00,0.37,1.63,0.13,1.40,41.14,1.63
03346500,2016-10-15,173.00,0.37,1.61,0.13,1.41,38.73,1.62
03346500,2016-10-16,166.00,0.36,1.63,0.14,1.41,42.27,1.61
03346500,2016-10-17,161.00,0.36,1.65,0.14,1.39,43.00,1.61
03346500,2016-10-18,160.00,0.34,1.65,0.14,1.38,44.12,1.64
03346500,2016-10-19,167.00,0.35,1.63,0.15,1.39,47.83,1.60
03346500,2016-10-20,824.00,0.43,1.61,0.33,1.35,160.51,1.59
03346500,2016-10-21,6430.00,1.90,1.22,0.64,1.32,485.89,1.56
03346500,2016-10-22,7530.00,2.44,1.17,0.51,1.33,294.88,1.58
03346500,2016-10-23,4290.00,1.84,1.23,0.37,1.35,144.41,1.55
03346500,2016-10-24,1920.00,2.19,1.18,0.33,1.39,119.56,1.58
03346500,2016-10-25,1550.00,1.24,2.04,0.35,1.54,165.99,2.14
03346500,2016-10-26,1310.00,4.08,1.10,0.30,1.33,86.23,1.53
03346500,2016-10-27,1100.00,4.75,1.08,0.27,1.35,69.76,1.56
03346500,2016-10-28,939.00,4.73,1.09,0.22,1.35,52.64,1.57
03346500,2016-10-29,808.00,4.54,1.09,0.19,1.35,38.31,1.56
03346500,2016-10-30,757.00,4.34,1.09,0.18,1.34,32.07,1.55
03346500,2016-10-31,773.00,4.23,1.10,0.18,1.37,31.82,1.59
03346500,2016-11-01,753.00,4.52,1.09,0.17,1.34,28.66,1.55
03346500,2016-11-02,708.00,4.62,1.09,0.18,1.35,30.54,1.59
03346500,2016-11-03,667.00,4.21,1.09,0.16,1.35,27.66,1.58
03346500,2016-11-04,625.00,3.96,1.10,0.17,1.35,29.72,1.56
03346500,2016-11-05,598.00,3.81,1.11,0.16,1.38,29.68,1.54
03346500,2016-11-06,578.00,3.68,1.11,0.15,1.35,23.80,1.54
03346500,2016-11-07,577.00,3.33,1.12,0.17,1.35,33.08,1.54
03346500,2016-11-08,591.00,3.78,1.00,0.15,1.00,61.00,1.00
03346500,2016-11-09,581.00,3.38,1.12,0.24,1.59,58.82,2.18
03346500,2016-11-10,553.00,3.53,1.12,0.12,1.34,15.93,1.59
03346500,2016-11-11,530.00,3.39,1.12,0.12,1.34,15.03,1.57
03346500,2016-11-12,520.00,3.21,1.12,0.12,1.35,14.65,1.56
03346500,2016-11-13,508.00,3.10,1.14,0.11,1.39,12.91,1.58
03346500,2016-11-14,501.00,2.95,1.13,0.10,1.34,11.07,1.53
03346500,2016-11-15,498.00,3.00,1.14,0.10,1.34,12.48,1.56
03346500,2016-11-16,490.00,3.06,1.14,0.11,1.35,14.37,1.55
03346500,2016-11-17,471.00,3.03,1.13,0.12,1.33,16.14,1.57
03346500,2016-11-18,464.00,2.92,1.14,0.15,1.34,26.42,1.56
03346500,2016-11-19,481.00,2.63,1.16,0.16,1.35,29.64,1.56
03346500,2016-11-20,487.00,2.37,1.17,0.13,1.33,20.97,1.53
03346500,2016-11-21,458.00,2.31,1.18,0.10,1.32,13.85,1.54
03346500,2016-11-22,446.00,2.37,1.17,0.09,1.34,11.20,1.54
03346500,2016-11-23,467.00,2.24,1.19,0.11,1.33,16.59,1.54
03346500,2016-11-24,830.00,2.04,1.21,0.24,1.32,71.45,1.52
03346500,2016-11-25,740.00,2.04,1.22,0.26,1.40,79.89,1.52
03346500,2016-11-26,607.00,2.21,1.19,0.19,1.36,45.52,1.53
03346500,2016-11-27,577.00,2.17,1.20,0.16,1.34,29.27,1.50
03346500,2016-11-28,635.00,2.01,1.22,0.19,1.32,49.00,1.53
03346500,2016-11-29,2830.00,1.90,1.22,0.48,1.33,313.12,1.51
03346500,2016-11-30,4870.00,2.21,1.19,0.53,1.32,388.86,1.53
03346500,2016-12-01,3420.00,2.60,1.16,0.50,1.35,328.07,1.55
03346500,2016-12-02,2270.00,3.52,1.00,0.54,1.00,136.00,1.00
03346500,2016-12-03,2060.00,4.40,1.09,0.33,1.33,134.51,1.51
03346500,2016-12-04,1840.00,6.00,1.07,0.31,1.34,121.25,1.54
03346500,2016-12-05,1560.00,6.42,1.06,0.28,1.39,99.74,1.52
03346500,2016-12-06,1300.00,6.04,1.07,0.26,1.39,72.77,1.52
03346500,2016-12-07,1180.00,5.51,1.07,0.21,1.33,53.20,1.51
03346500,2016-12-08,1110.00,4.98,1.08,0.18,1.33,42.36,1.52
03346500,2016-12-09,1070.00,4.84,1.09,0.17,1.34,38.33,1.52
03346500,2016-12-10,1010.00,4.90,1.08,0.16,1.34,31.86,1.54
03346500,2016-12-11,925.00,4.87,1.08,0.15,1.34,30.18,1.53
03346500,2016-12-12,885.00,4.64,1.08,0.14,1.32,29.70,1.58
03346500,2016-12-13,866.00,4.45,1.09,0.14,1.33,27.08,1.54
03346500,2016-12-14,876.00,4.21,1.09,0.15,1.34,30.19,1.54
03346500,2016-12-15,824.00,3.93,1.10,0.14,1.48,31.23,1.71
03346500,2016-12-16,680.00,3.80,1.11,0.11,1.57,24.13,1.88
03346500,2016-12-17,647.00,3.77,1.11,0.12,1.47,24.04,1.74
03346500,2016-12-18,628.00,3.80,1.11,0.12,1.57,24.41,1.86
03346500,2016-12-19,620.00,2.70,2.09,0.12,1.99,44.30,3.21
03346500,2016-12-20,611.00,3.76,1.11,0.10,1.54,18.19,1.87
03346500,2016-12-21,604.00,3.79,1.10,0.10,1.46,18.32,1.73
03346500,2016-12-22,605.00,3.53,1.11,0.10,1.46,19.37,1.73
03346500,2016-12-23,637.00,3.65,1.11,0.11,1.42,20.96,1.73
03346500,2016-12-24,691.00,3.85,1.10,0.11,1.41,22.51,1.64
03346500,2016-12-25,835.00,3.53,1.11,0.15,1.38,38.76,1.60
03346500,2016-12-26,932.00,3.11,1.12,0.19,1.35,54.08,1.52
03346500,2016-12-27,1430.00,2.63,1.16,0.27,1.34,125.68,1.54
03346500,2016-12-28,2040.00,2.34,1.18,0.45,1.33,332.42,1.53
03346500,2016-12-29,1700.00,2.62,1.16,0.44,1.34,317.04,1.51
03346500,2016-12-30,1880.00,3.76,1.11,0.36,1.34,216.71,1.54
03346500,2016-12-31,2070.00,5.21,1.08,0.34,1.33,172.67,1.51
03346500,2017-01-01,1920.00,7.00,1.06,0.30,1.34,128.44,1.49
03346500,2017-01-02,1550.00,7.04,1.06,0.25,1.32,92.56,1.55
03346500,2017-01-03,1280.00,6.55,1.06,0.22,1.33,75.68,1.50
03346500,2017-01-04,1300.00,5.64,1.07,0.21,1.35,73.01,1.54
03346500,2017-01-05,1420.00,4.98,1.08,0.23,1.32,88.95,1.50
03346500,2017-01-06,1270.00,4.05,1.10,0.25,1.38,119.13,1.58
03346500,2017-01-07,1130.00,3.75,1.11,0.24,1.81,147.58,2.57
03346500,2017-01-08,1030.00,4.03,1.09,0.17,1.57,71.89,1.95
03346500,2017-01-09,971.00,4.86,1.08,0.14,1.53,40.93,1.96
03346500,2017-01-10,917.00,5.09,1.08,0.14,1.42,40.67,1.65
03346500,2017-01-11,891.00,4.72,1.09,0.16,1.37,51.34,1.58
03346500,2017-01-12,1450.00,4.60,1.09,0.30,1.34,147.60,1.51
03346500,2017-01-13,2560.00,3.16,1.97,0.28,1.55,158.76,2.14
03346500,2017-01-14,2790.00,3.66,1.11,0.47,1.33,411.92,1.52
03346500,2017-01-15,4380.00,1.45,1.28,0.47,1.35,456.39,1.54
03346500,2017-01-16,4260.00,3.56,1.11,0.39,1.34,269.28,1.50
03346500,2017-01-17,6020.00,1.44,1.28,0.47,1.32,493.64,1.59
03346500,2017-01-18,8380.00,4.44,2.09,0.41,1.59,376.55,2.26
03346500,2017-01-19,8400.00,4.36,2.05,0.42,1.56,385.00,2.19
03346500,2017-01-20,9240.00,4.39,2.02,0.41,1.52,402.18,2.21
03346500,2017-01-21,11000.00,4.42,1.98,0.45,1.52,448.01,2.23
03346500,2017-01-22,11500.00,0.66,1.41,0.42,1.48,749.54,1.79
03346500,2017-01-23,11800.00,4.68,2.07,0.46,1.57,529.96,2.29
03346500,2017-01-24,12000.00,4.81,2.00,0.45,1.52,516.36,2.25
03346500,2017-01-25,11300.00,4.88,1.99,0.46,1.52,434.10,2.16
03346500,2017-01-26,9010.00,4.56,1.99,0.41,1.56,396.60,2.15
03346500,2017-01-27,7170.00,4.48,2.00,0.38,1.56,330.08,2.15
03346500,2017-01-28,6350.00,4.41,1.98,0.35,1.55,319.70,2.24
03346500,2017-01-29,5920.00,4.47,2.00,0.34,1.53,282.06,2.18
03346500,2017-01-30,5560.00,4.68,2.03,0.32,1.55,249.45,2.11
03346500,2017-01-31,5100.00,4.99,1.08,0.19,1.34,87.17,1.53
03346500,2017-02-01,4410.00,4.95,1.08,0.18,1.33,68.81,1.51
03346500,2017-02-02,3410.00,4.93,1.08,0.17,1.35,61.98,1.53
03346500,2017-02-03,2230.00,4.80,1.08,0.16,1.34,56.21,1.51
03346500,2017-02-04,1440.00,4.73,1.09,0.14,1.33,47.52,1.51
03346500,2017-02-05,1050.00,4.72,1.09,0.14,1.33,43.43,1.54
03346500,2017-02-06,872.00,4.79,1.00,0.10,1.00,50.00,1.00
03346500,2017-02-07,803.00,4.35,1.09,0.13,1.33,37.67,1.49
03346500,2017-02-08,779.00,4.22,1.09,0.14,1.35,42.18,1.53
03346500,2017-02-09,750.00,4.17,1.09,0.13,1.37,34.01,1.52
03346500,2017-02-10,729.00,4.23,1.09,0.11,1.34,28.45,1.56
03346500,2017-02-11,827.00,4.19,1.09,0.10,1.33,25.79,1.51
03346500,2017-02-12,927.00,4.11,1.10,0.12,1.34,36.19,1.52
03346500,2017-02-13,856.00,4.08,1.09,0.12,1.35,32.79,1.54
03346500,2017-02-14,737.00,4.02,1.10,0.12,1.39,29.31,1.54
03346500,2017-02-15,673.00,3.92,1.10,0.10,1.35,24.05,1.56
03346500,2017-02-16,695.00,3.90,1.10,0.09,1.35,18.37,1.56
03346500,2017-02-17,685.00,3.97,1.10,0.08,1.35,18.13,1.54
03346500,2017-02-18,605.00,3.83,1.10,0.10,1.34,24.18,1.52
03346500,2017-02-19,541.00,3.58,1.11,0.11,1.34,28.21,1.53
03346500,2017-02-20,510.00,3.40,1.12,0.12,1.37,29.82,1.56
03346500,2017-02-21,489.00,3.38,1.12,0.11,1.35,31.88,1.54
03346500,2017-02-22,473.00,3.27,1.12,0.15,1.53,57.22,2.07
03346500,2017-02-23,457.00,3.10,1.12,0.12,1.38,30.66,1.52
03346500,2017-02-24,442.00,2.86,1.14,0.12,1.35,35.87,1.54
03346500,2017-02-25,442.00,2.68,1.16,0.11,1.33,33.26,1.54
03346500,2017-02-26,430.00,2.56,1.16,0.09,1.36,23.33,1.54
03346500,2017-02-27,421.00,2.53,1.16,0.08,1.35,20.30,1.57
03346500,2017-02-28,422.00,2.51,1.16,0.10,1.35,29.02,1.52
03346500,2017-03-01,1310.00,2.20,1.00,0.29,1.00,427.00,1.00
03346500,2017-03-02,4200.00,0.65,1.43,0.45,1.40,907.15,1.63
03346500,2017-03-03,2280.00,1.46,1.27,0.38,1.33,409.85,1.51
03346500,2017-03-04,1110.00,1.38,1.29,0.27,1.34,227.97,1.52
03346500,2017-03-05,783.00,1.39,1.28,0.22,1.36,141.39,1.51
03346500,2017-03-06,678.00,1.77,1.23,0.17,1.35,86.65,1.53
03346500,2017-03-07,1730.00,1.39,1.00,0.53,1.00,736.00,1.00
03346500,2017-03-08,3830.00,0.75,1.40,0.42,1.38,670.20,1.61
03346500,2017-03-09,2180.00,1.39,1.30,0.34,1.33,344.84,1.52
03346500,2017-03-10,1280.00,1.47,1.27,0.27,1.35,213.68,1.50
03346500,2017-03-11,911.00,1.56,1.26,0.21,1.34,135.13,1.50
03346500,2017-03-12,757.00,1.98,1.20,0.15,1.32,77.24,1.50
03346500,2017-03-13,673.00,2.26,1.18,0.12,1.34,43.30,1.51
03346500,2017-03-14,617.00,2.15,1.19,0.11,1.36,32.87,1.51
03346500,2017-03-15,572.00,1.95,1.22,0.10,1.37,31.44,1.53
03346500,2017-03-16,537.00,2.07,1.20,0.09,1.35,24.47,1.51
03346500,2017-03-17,517.00,2.24,1.18,0.09,1.35,25.52,1.54
03346500,2017-03-18,516.00,2.24,1.18,0.09,1.36,28.44,1.54
03346500,2017-03-19,492.00,4.78,1.93,0.10,1.36,27.03,1.54
